_id,orderId,orderDate,orderStatus,orderTotalCost,paymentMethod,customerOrder,totalProducts,deliveryDate,deliveryTime,datesByStatus.In preparation,datesByStatus.In shipment,datesByStatus.Shipped,orderLines.orderLineId,orderLines.orderId,orderLines.productsLines[0].orderLineId,orderLines.productsLines[1].orderLineId,orderLines.productsLines[2].orderLineId,orderLines.productsLines[3].orderLineId,orderLines.productsLines[4].orderLineId,orderLines.productsLines[0].productId,orderLines.productsLines[1].productId,orderLines.productsLines[2].productId,orderLines.productsLines[3].productId,orderLines.productsLines[4].productId,orderLines.productsLines[0].quantity,orderLines.productsLines[1].quantity,orderLines.productsLines[2].quantity,orderLines.productsLines[3].quantity,orderLines.productsLines[4].quantity,orderLines.productsLines[0].originalPrice,orderLines.productsLines[1].originalPrice,orderLines.productsLines[2].originalPrice,orderLines.productsLines[3].originalPrice,orderLines.productsLines[4].originalPrice,orderLines.productsLines[0].discountedPrice,orderLines.productsLines[1].discountedPrice,orderLines.productsLines[2].discountedPrice,orderLines.productsLines[3].discountedPrice,orderLines.productsLines[4].discountedPrice,orderLines.productsLines[0].discountAmount,orderLines.productsLines[1].discountAmount,orderLines.productsLines[2].discountAmount,orderLines.productsLines[3].discountAmount,orderLines.productsLines[4].discountAmount,orderLines.productsLines[0].totalProductPrice,orderLines.productsLines[1].totalProductPrice,orderLines.productsLines[2].totalProductPrice,orderLines.productsLines[3].totalProductPrice,orderLines.productsLines[4].totalProductPrice,datesByStatus.In delivery,datesByStatus.Delivered
65e723db2b05f3456f8e3f1e,323,2023-07-07,Shipped,246.15,Cheque,358,10,2023-07-11,9:27,2023-07-07,2023-07-08,2023-07-09,-177,323,-177,-177,-177,,,295,387,140,,,5,2,3,,,55.39,22.22,2.13,,,41.54,16.66,1.7,,,25,25,20,,,207.71,33.33,5.11,,,,
65e723db2b05f3456f8e3f1f,324,2023-04-06,Shipped,507.35,Cheque,74,14,2023-04-09,7:53,2023-04-06,2023-04-07,2023-04-08,-176,324,-176,-176,-176,-176,,182,130,305,141,,3,5,5,1,,66.37,33.15,40.62,66.4,,46.46,28.18,34.53,54.45,,30,15,15,18,,139.38,140.89,172.63,54.45,,,
65e723db2b05f3456f8e3f20,325,2023-06-02,In shipment,128.54,Bank transfer,298,10,2023-06-05,6:55,2023-06-02,2023-06-03,,-175,325,-175,-175,-175,,,128,45,208,,,4,2,4,,,6.18,29.6,36.38,,,4.33,19.24,18.19,,,30,35,50,,,17.3,38.48,72.76,,,,
65e723db2b05f3456f8e3f21,326,2023-11-17,In preparation,412.98,PayPal,311,16,2023-11-19,17:6,2023-11-17,,,-174,326,-174,-174,-174,-174,,342,347,88,283,,4,5,5,2,,83.53,3.72,31.34,11.81,,71,2.98,18.8,10.04,,15,20,40,15,,284,14.88,94.02,20.08,,,
65e723db2b05f3456f8e3f22,327,2024-02-09,In preparation,2.49,PayPal,151,1,2024-02-15,6:7,2024-02-09,,,-173,327,-173,,,,,138,,,,,1,,,,,3.11,,,,,2.49,,,,,20,,,,,2.49,,,,,,
65e723db2b05f3456f8e3f23,328,2023-10-21,Shipped,762.85,PayPal,316,18,2023-10-24,19:25,2023-10-21,2023-10-22,2023-10-23,-172,328,-172,-172,-172,-172,-172,489,215,333,69,109,3,4,5,5,1,47.12,94.43,68.19,24.1,4.87,35.34,70.82,54.55,19.28,4.38,25,25,20,20,10,106.02,283.29,272.76,96.4,4.38,,
65e723db2b05f3456f8e3f24,329,2023-07-11,In preparation,872.57,Credit card,433,17,2023-07-14,21:15,2023-07-11,,,-171,329,-171,-171,-171,-171,,326,385,286,181,,3,5,5,4,,94.61,21.89,51.76,79.36,,85.15,19.7,46.58,71.42,,10,10,10,10,,255.45,98.5,232.92,285.7,,,
65e723db2b05f3456f8e3f25,330,2023-04-16,Shipped,886.61,Credit card,92,18,2023-04-22,7:47,2023-04-16,2023-04-17,2023-04-18,-170,330,-170,-170,-170,-170,-170,11,401,64,288,234,5,4,4,2,3,73.54,10.41,51.4,83.05,98.38,58.83,8.85,33.41,78.9,88.54,20,15,35,5,10,294.16,35.39,133.64,157.79,265.63,,
65e723db2b05f3456f8e3f26,331,2023-11-19,In shipment,615.71,Bank transfer,498,14,2023-11-20,20:6,2023-11-19,2023-11-20,,-169,331,-169,-169,-169,-169,,357,121,141,398,,2,3,5,4,,13.32,33.49,66.4,68.55,,9.99,30.14,54.45,58.27,,25,10,18,15,,19.98,90.42,272.24,233.07,,,
65e723db2b05f3456f8e3f27,332,2024-02-04,In delivery,639.72,Bank transfer,386,12,2024-02-07,5:12,2024-02-04,2024-02-05,2024-02-06,-168,332,-168,-168,-168,-168,-168,140,418,478,361,81,1,2,3,5,1,2.13,25.51,93.66,99.08,19.65,1.7,17.86,79.61,69.36,16.7,20,30,15,30,15,1.7,35.71,238.83,346.78,16.7,2024-02-07,
65e723db2b05f3456f8e3f28,333,2024-02-19,In shipment,59.97,PayPal,267,3,2024-02-20,22:14,2024-02-19,2024-02-20,,-167,333,-167,-167,-167,,,314,481,129,,,1,1,1,,,1.11,40.43,51.48,,,0.78,28.3,30.89,,,30,30,40,,,0.78,28.3,30.89,,,,
65e723db2b05f3456f8e3f29,334,2023-09-09,In shipment,168.89,PayPal,325,2,2023-09-14,16:42,2023-09-09,2023-09-10,,-166,334,-166,,,,,94,,,,,2,,,,,99.35,,,,,84.45,,,,,15,,,,,168.89,,,,,,
65e723db2b05f3456f8e3f2a,335,2023-04-17,In delivery,531.16,Credit card,118,14,2023-04-23,19:51,2023-04-17,2023-04-18,2023-04-19,-165,335,-165,-165,-165,,,362,353,3,,,5,4,5,,,62.9,4.6,77.98,,,37.74,2.76,66.28,,,40,40,15,,,188.7,11.04,331.42,,,2023-04-20,
65e723db2b05f3456f8e3f2b,336,2023-07-21,In shipment,272.74,Bank transfer,170,10,2023-07-26,18:1,2023-07-21,2023-07-22,,-164,336,-164,-164,,,,177,231,,,,5,5,,,,23.29,57.92,,,,19.8,34.75,,,,15,40,,,,98.98,173.76,,,,,
65e723db2b05f3456f8e3f2c,337,2024-02-17,Delivered,518.84,Bank transfer,490,14,2024-02-22,6:38,2024-02-17,2024-02-18,2024-02-19,-163,337,-163,-163,-163,,,21,246,186,,,4,5,5,,,83.7,4.97,62.41,,,54.41,4.08,56.17,,,35,18,10,,,217.62,20.38,280.84,,,2024-02-20,2024-02-21
65e723db2b05f3456f8e3f2d,338,2023-12-16,In shipment,254.93,Credit card,292,5,2023-12-20,7:7,2023-12-16,2023-12-17,,-162,338,-162,,,,,413,,,,,5,,,,,67.98,,,,,50.98,,,,,25,,,,,254.93,,,,,,
65e723db2b05f3456f8e3f2e,339,2023-11-09,In preparation,240.37,PayPal,34,10,2023-11-11,23:19,2023-11-09,,,-161,339,-161,-161,-161,-161,-161,228,41,41,371,378,2,1,1,5,1,11.77,67.86,67.86,40.24,22.8,9.42,40.72,40.72,24.14,19.38,20,40,40,40,15,18.83,40.72,40.72,120.72,19.38,,
65e723db2b05f3456f8e3f2f,340,2023-08-13,In delivery,227.12,Bank transfer,429,8,2023-08-19,17:57,2023-08-13,2023-08-14,2023-08-15,-160,340,-160,-160,-160,,,158,483,69,,,2,4,2,,,96.12,28.16,24.1,,,57.67,18.3,19.28,,,40,35,20,,,115.34,73.22,38.56,,,2023-08-16,
65e723db2b05f3456f8e3f30,341,2023-03-07,In delivery,316.24,Credit card,23,14,2023-03-08,13:44,2023-03-07,2023-03-08,2023-03-09,-159,341,-159,-159,-159,-159,,405,289,359,291,,3,5,1,5,,37.45,5.56,65.17,43.71,,30.71,4.45,48.88,30.6,,18,20,25,30,,92.13,22.24,48.88,152.99,,2023-03-10,
65e723db2b05f3456f8e3f31,342,2023-09-11,Shipped,329.89,Credit card,410,14,2023-09-18,1:39,2023-09-11,2023-09-12,2023-09-13,-158,342,-158,-158,-158,-158,,97,490,13,303,,5,5,2,2,,24.53,1.88,52.87,91.09,,20.85,1.5,34.37,74.69,,15,20,35,18,,104.25,7.52,68.73,149.39,,,
65e723db2b05f3456f8e3f32,343,2024-02-24,Delivered,154.58,Cheque,21,5,2024-02-26,21:20,2024-02-24,2024-02-25,2024-02-26,-157,343,-157,-157,,,,378,318,,,,3,2,,,,22.8,56.73,,,,19.38,48.22,,,,15,15,,,,58.14,96.44,,,,2024-02-27,2024-02-28
65e723db2b05f3456f8e3f33,344,2024-02-28,Shipped,616.8,Credit card,388,14,2024-03-01,11:26,2024-02-28,2024-02-29,2024-03-01,-156,344,-156,-156,-156,-156,-156,303,362,391,227,380,2,3,3,2,4,91.09,62.9,70.86,25.03,49.9,74.69,37.74,53.14,22.53,37.42,18,40,25,10,25,149.39,113.22,159.44,45.05,149.7,,
65e723db2b05f3456f8e3f34,345,2023-05-18,In preparation,66.6,PayPal,73,2,2023-05-22,4:0,2023-05-18,,,-155,345,-155,-155,,,,37,59,,,,1,1,,,,9.46,78.08,,,,8.04,58.56,,,,15,25,,,,8.04,58.56,,,,,
65e723db2b05f3456f8e3f35,346,2023-09-24,Delivered,217.92,Bank transfer,284,3,2023-09-25,23:28,2023-09-24,2023-09-25,2023-09-26,-154,346,-154,,,,,27,,,,,3,,,,,80.71,,,,,72.64,,,,,10,,,,,217.92,,,,,2023-09-27,2023-09-28
65e723db2b05f3456f8e3f36,347,2023-06-30,Shipped,524.18,PayPal,152,14,2023-07-06,1:28,2023-06-30,2023-07-01,2023-07-02,-153,347,-153,-153,-153,-153,-153,174,40,168,359,40,3,3,2,5,1,29.09,43.26,67.57,65.17,43.26,20.36,25.96,57.43,48.88,25.96,30,40,15,25,40,61.09,77.87,114.87,244.39,25.96,,
65e723db2b05f3456f8e3f37,348,2024-02-21,Shipped,171.38,PayPal,85,3,2024-02-27,18:12,2024-02-21,2024-02-22,2024-02-23,-152,348,-152,,,,,434,,,,,3,,,,,71.41,,,,,57.13,,,,,20,,,,,171.38,,,,,,
65e723db2b05f3456f8e3f38,349,2023-06-19,In preparation,582.63,Bank transfer,327,18,2023-06-21,18:18,2023-06-19,,,-151,349,-151,-151,-151,-151,-151,26,500,299,19,121,4,2,3,5,4,32.51,8.88,12.84,77.55,33.49,26.01,7.55,10.91,62.04,30.14,20,15,15,20,10,104.03,15.1,32.74,310.2,120.56,,
65e723db2b05f3456f8e3f39,350,2023-07-29,In preparation,973.49,PayPal,386,19,2023-08-03,11:57,2023-07-29,,,-150,350,-150,-150,-150,-150,-150,4,335,132,436,360,5,3,2,5,4,40.51,47.95,1.66,99.41,75.83,34.43,31.17,1.33,89.47,64.46,15,35,20,10,15,172.17,93.5,2.66,447.34,257.82,,
65e723db2b05f3456f8e3f3a,351,2023-07-11,Delivered,679.37,Credit card,185,19,2023-07-13,10:41,2023-07-11,2023-07-12,2023-07-13,-149,351,-149,-149,-149,-149,-149,116,375,207,173,351,5,3,5,3,3,62.89,64.8,3.25,68.26,11.99,53.46,58.32,2.76,64.85,9.59,15,10,15,5,20,267.28,174.96,13.81,194.54,28.78,2023-07-14,2023-07-15
65e723db2b05f3456f8e3f3b,352,2023-05-01,In preparation,129.68,PayPal,6,5,2023-05-07,1:40,2023-05-01,,,-148,352,-148,-148,-148,,,393,124,218,,,1,1,3,,,10.05,27.36,66.5,,,8.04,21.89,33.25,,,20,20,50,,,8.04,21.89,99.75,,,,
65e723db2b05f3456f8e3f3c,353,2023-10-12,In preparation,131.85,Bank transfer,13,7,2023-10-18,12:1,2023-10-12,,,-147,353,-147,-147,,,,153,368,,,,2,5,,,,63.48,8.62,,,,47.61,7.33,,,,25,15,,,,95.22,36.63,,,,,
65e723db2b05f3456f8e3f3d,354,2024-02-03,In preparation,302.73,Credit card,303,5,2024-02-05,13:55,2024-02-03,,,-146,354,-146,,,,,430,,,,,5,,,,,71.23,,,,,60.55,,,,,15,,,,,302.73,,,,,,
65e723db2b05f3456f8e3f3e,355,2023-04-12,Delivered,573.58,Cheque,230,8,2023-04-15,1:46,2023-04-12,2023-04-13,2023-04-14,-145,355,-145,-145,-145,,,466,267,466,,,3,1,4,,,95.63,30.82,95.63,,,78.42,24.66,78.42,,,18,20,18,,,235.25,24.66,313.67,,,2023-04-15,2023-04-16
65e723db2b05f3456f8e3f3f,356,2024-02-26,In preparation,193.37,PayPal,29,3,2024-02-26,5:33,2024-02-26,,,-144,356,-144,,,,,360,,,,,3,,,,,75.83,,,,,64.46,,,,,15,,,,,193.37,,,,,,
65e723db2b05f3456f8e3f40,357,2023-09-08,In delivery,770.43,Bank transfer,75,15,2023-09-09,20:14,2023-09-08,2023-09-09,2023-09-10,-143,357,-143,-143,-143,-143,-143,338,198,473,73,400,4,2,5,2,2,95.05,90.05,10.36,87.17,68.24,80.79,81.05,8.29,74.09,47.77,15,10,20,15,30,323.17,162.09,41.44,148.19,95.54,2023-09-11,
65e723db2b05f3456f8e3f41,358,2023-11-04,Delivered,268.97,Bank transfer,285,12,2023-11-09,20:9,2023-11-04,2023-11-05,2023-11-06,-142,358,-142,-142,-142,,,146,236,489,,,3,5,4,,,0.95,35.85,47.12,,,0.71,25.09,35.34,,,25,30,25,,,2.14,125.47,141.36,,,2023-11-07,2023-11-08
65e723db2b05f3456f8e3f42,359,2024-02-05,Delivered,477.02,Cheque,246,14,2024-02-07,6:52,2024-02-05,2024-02-06,2024-02-07,-141,359,-141,-141,-141,-141,,167,238,357,233,,5,4,3,2,,98.52,9.74,13.32,45.63,,68.96,7.3,9.99,36.5,,30,25,25,20,,344.82,29.22,29.97,73.01,,2024-02-08,2024-02-09
65e723db2b05f3456f8e3f43,360,2024-02-28,Delivered,10.94,Cheque,488,3,2024-03-01,21:17,2024-02-28,2024-02-29,2024-03-01,-140,360,-140,,,,,449,,,,,3,,,,,4.56,,,,,3.65,,,,,20,,,,,10.94,,,,,2024-03-02,2024-03-03
65e723db2b05f3456f8e3f44,361,2023-07-06,Delivered,142.31,Credit card,90,7,2023-07-09,12:42,2023-07-06,2023-07-07,2023-07-08,-139,361,-139,-139,-139,-139,,113,400,424,490,,1,2,1,3,,32.27,68.24,23.48,1.88,,25.82,47.77,16.44,1.5,,20,30,30,20,,25.82,95.54,16.44,4.51,,2023-07-09,2023-07-10
65e723db2b05f3456f8e3f45,362,2023-11-23,Shipped,3.99,Credit card,401,1,2023-11-24,15:7,2023-11-23,2023-11-24,2023-11-25,-138,362,-138,,,,,390,,,,,1,,,,,5.32,,,,,3.99,,,,,25,,,,,3.99,,,,,,
65e723db2b05f3456f8e3f46,363,2023-11-24,In preparation,333.98,PayPal,363,11,2023-11-25,3:13,2023-11-24,,,-137,363,-137,-137,-137,-137,-137,21,313,424,52,416,4,1,4,1,1,83.7,25.1,23.48,23.05,11.99,54.41,22.59,16.44,18.44,9.59,35,10,30,20,20,217.62,22.59,65.74,18.44,9.59,,
65e723db2b05f3456f8e3f47,364,2023-12-29,In preparation,194.57,PayPal,86,7,2023-12-31,16:44,2023-12-29,,,-136,364,-136,-136,-136,-136,,105,169,325,136,,2,2,1,2,,40.18,7.38,20.02,70.12,,34.15,5.54,10.01,52.59,,15,25,50,25,,68.31,11.07,10.01,105.18,,,
65e723db2b05f3456f8e3f48,365,2023-08-23,In preparation,378.15,Cheque,113,11,2023-08-25,13:39,2023-08-23,,,-135,365,-135,-135,-135,-135,,224,225,345,258,,5,2,3,1,,23.12,61.38,75.15,0.43,,19.65,55.24,56.36,0.32,,15,10,25,25,,98.26,110.48,169.09,0.32,,,
65e723db2b05f3456f8e3f49,366,2023-07-24,Shipped,200.73,Cheque,218,6,2023-07-28,0:8,2023-07-24,2023-07-25,2023-07-26,-134,366,-134,-134,,,,419,53,,,,2,4,,,,80.94,33.05,,,,60.7,19.83,,,,25,40,,,,121.41,79.32,,,,,
65e723db2b05f3456f8e3f4a,367,2023-12-09,In preparation,120.65,Bank transfer,187,5,2023-12-12,0:17,2023-12-09,,,-133,367,-133,-133,,,,472,115,,,,1,4,,,,20.07,35.2,,,,15.05,26.4,,,,25,25,,,,15.05,105.6,,,,,
65e723db2b05f3456f8e3f4b,368,2023-04-22,In shipment,154.59,Bank transfer,150,4,2023-04-26,21:24,2023-04-22,2023-04-23,,-132,368,-132,-132,,,,291,111,,,,3,1,,,,43.71,73.88,,,,30.6,62.8,,,,30,15,,,,91.79,62.8,,,,,
65e723db2b05f3456f8e3f4c,369,2023-05-30,Delivered,36.66,Cheque,361,6,2023-06-04,20:25,2023-05-30,2023-05-31,2023-06-01,-131,369,-131,-131,-131,,,485,127,500,,,2,3,1,,,14.66,1.86,8.88,,,12.46,1.4,7.55,,,15,25,15,,,24.92,4.19,7.55,,,2023-06-02,2023-06-03
65e723db2b05f3456f8e3f4d,370,2023-05-09,Shipped,329.02,Cheque,119,9,2023-05-11,20:35,2023-05-09,2023-05-10,2023-05-11,-130,370,-130,-130,-130,-130,-130,205,82,200,200,31,1,2,2,2,2,66.73,52.19,52.28,52.28,9.19,50.05,42.8,44.44,44.44,7.81,25,18,15,15,15,50.05,85.59,88.88,88.88,15.62,,
65e723db2b05f3456f8e3f4e,371,2023-04-29,Shipped,340.39,Credit card,236,7,2023-05-04,23:44,2023-04-29,2023-04-30,2023-05-01,-129,371,-129,-129,,,,227,439,,,,3,4,,,,25.03,75.78,,,,22.53,68.2,,,,10,10,,,,67.58,272.81,,,,,
65e723db2b05f3456f8e3f4f,372,2023-11-05,In shipment,62.7,Bank transfer,477,4,2023-11-08,9:57,2023-11-05,2023-11-06,,-128,372,-128,-128,,,,227,392,,,,1,3,,,,25.03,26.78,,,,22.53,13.39,,,,10,50,,,,22.53,40.17,,,,,
65e723db2b05f3456f8e3f50,373,2023-07-02,Shipped,40.2,Credit card,93,5,2023-07-08,6:30,2023-07-02,2023-07-03,2023-07-04,-127,373,-127,,,,,393,,,,,5,,,,,10.05,,,,,8.04,,,,,20,,,,,40.2,,,,,,
65e723db2b05f3456f8e3f51,374,2024-02-27,Shipped,483.71,Bank transfer,14,9,2024-02-29,8:39,2024-02-27,2024-02-28,2024-02-29,-126,374,-126,-126,-126,,,375,339,248,,,3,4,2,,,64.8,53.96,85.05,,,58.32,43.17,68.04,,,10,20,20,,,174.96,172.67,136.08,,,,
65e723db2b05f3456f8e3f52,375,2023-10-08,In shipment,53.46,Bank transfer,360,1,2023-10-14,4:17,2023-10-08,2023-10-09,,-125,375,-125,,,,,116,,,,,1,,,,,62.89,,,,,53.46,,,,,15,,,,,53.46,,,,,,
65e723db2b05f3456f8e3f53,376,2024-02-08,In preparation,458.2,PayPal,376,12,2024-02-15,5:59,2024-02-08,,,-124,376,-124,-124,-124,-124,,52,254,467,40,,2,3,2,5,,23.05,94.65,35.84,43.26,,18.44,80.45,25.09,25.96,,20,15,30,40,,36.88,241.36,50.18,129.78,,,
65e723db2b05f3456f8e3f54,377,2023-05-12,Delivered,548.36,Cheque,418,15,2023-05-14,14:38,2023-05-12,2023-05-13,2023-05-14,-123,377,-123,-123,-123,-123,-123,122,154,450,35,138,1,2,5,5,2,76.71,66.15,1.19,91.76,3.11,53.7,59.54,0.71,73.41,2.49,30,10,40,20,20,53.7,119.07,3.57,367.04,4.98,2023-05-15,2023-05-16
65e723db2b05f3456f8e3f55,378,2024-02-08,Delivered,303.99,PayPal,139,6,2024-02-08,10:8,2024-02-08,2024-02-09,2024-02-10,-122,378,-122,-122,-122,,,361,299,73,,,3,2,1,,,99.08,12.84,87.17,,,69.36,10.91,74.09,,,30,15,15,,,208.07,21.83,74.09,,,2024-02-11,2024-02-12
65e723db2b05f3456f8e3f56,379,2023-12-28,Delivered,477.01,PayPal,403,12,2024-01-02,21:37,2023-12-28,2023-12-29,2023-12-30,-121,379,-121,-121,-121,-121,,147,123,136,18,,3,1,3,5,,4.87,25.14,70.12,69.85,,2.44,15.08,52.59,59.37,,50,40,25,15,,7.3,15.08,157.77,296.86,,2023-12-31,2024-01-01
65e723db2b05f3456f8e3f57,380,2024-02-24,In preparation,684.82,Bank transfer,99,15,2024-03-01,10:1,2024-02-24,,,-120,380,-120,-120,-120,-120,-120,486,134,81,25,303,2,1,5,5,2,24.68,68.35,19.65,84.4,91.09,20.98,51.26,16.7,71.74,74.69,15,25,15,15,18,41.96,51.26,83.51,358.7,149.39,,
65e723db2b05f3456f8e3f58,381,2023-12-16,In shipment,150.39,Cheque,297,4,2023-12-17,22:31,2023-12-16,2023-12-17,,-119,381,-119,-119,,,,124,201,,,,1,3,,,,27.36,57.11,,,,21.89,42.83,,,,20,25,,,,21.89,128.5,,,,,
65e723db2b05f3456f8e3f59,382,2024-03-05,Delivered,258.82,Bank transfer,111,8,2024-03-10,7:36,2024-03-05,2024-03-06,2024-03-07,-118,382,-118,-118,-118,-118,,353,176,209,108,,2,2,1,3,,4.6,99.09,92.03,31.2,,2.76,59.45,78.23,18.72,,40,40,15,40,,5.52,118.91,78.23,56.16,,2024-03-08,2024-03-09
65e723db2b05f3456f8e3f5a,383,2023-10-02,Shipped,469.37,Credit card,146,12,2023-10-08,1:47,2023-10-02,2023-10-03,2023-10-04,-117,383,-117,-117,-117,-117,-117,254,183,421,207,63,1,1,4,2,4,94.65,50.98,4.78,3.25,84.12,80.45,48.43,3.82,2.76,79.91,15,5,20,15,5,80.45,48.43,15.3,5.53,319.66,,
65e723db2b05f3456f8e3f5b,384,2023-09-22,Delivered,23.87,PayPal,235,1,2023-09-26,16:39,2023-09-22,2023-09-23,2023-09-24,-116,384,-116,,,,,117,,,,,1,,,,,28.08,,,,,23.87,,,,,15,,,,,23.87,,,,,2023-09-25,2023-09-26
65e723db2b05f3456f8e3f5c,385,2023-11-29,Delivered,971.44,PayPal,443,15,2023-12-02,20:55,2023-11-29,2023-11-30,2023-12-01,-115,385,-115,-115,-115,-115,,316,66,320,235,,3,5,2,5,,99.75,88.1,79.34,78.03,,84.79,70.48,55.54,50.72,,15,20,30,35,,254.36,352.4,111.08,253.6,,2023-12-02,2023-12-03
65e723db2b05f3456f8e3f5d,386,2023-10-13,In delivery,366.01,PayPal,343,9,2023-10-14,22:14,2023-10-13,2023-10-14,2023-10-15,-114,386,-114,-114,-114,,,212,10,419,,,4,1,4,,,36.31,7.78,80.94,,,29.05,7,60.7,,,20,10,25,,,116.19,7,242.82,,,2023-10-16,
65e723db2b05f3456f8e3f5e,387,2024-02-03,Shipped,44.44,Bank transfer,102,1,2024-02-09,6:21,2024-02-03,2024-02-04,2024-02-05,-113,387,-113,,,,,200,,,,,1,,,,,52.28,,,,,44.44,,,,,15,,,,,44.44,,,,,,
65e723db2b05f3456f8e3f5f,388,2023-06-01,In preparation,660.49,PayPal,167,19,2023-06-03,1:14,2023-06-01,,,-112,388,-112,-112,-112,-112,-112,97,199,260,389,368,5,3,3,3,5,24.53,56.39,79.12,84.2,8.62,20.85,42.29,59.34,71.57,7.33,15,25,25,15,15,104.25,126.88,178.02,214.71,36.63,,
65e723db2b05f3456f8e3f60,389,2023-09-20,Delivered,550.58,Bank transfer,38,13,2023-09-26,0:59,2023-09-20,2023-09-21,2023-09-22,-111,389,-111,-111,-111,-111,-111,9,37,132,439,365,4,1,2,3,3,90.45,9.46,1.66,75.78,4.02,81.41,8.04,1.33,68.2,3.22,10,15,20,10,20,325.62,8.04,2.66,204.61,9.65,2023-09-23,2023-09-24
65e723db2b05f3456f8e3f61,390,2023-09-25,In preparation,118.24,Bank transfer,482,2,2023-09-28,18:29,2023-09-25,,,-110,390,-110,-110,,,,104,405,,,,1,1,,,,97.26,37.45,,,,87.53,30.71,,,,10,18,,,,87.53,30.71,,,,,
65e723db2b05f3456f8e3f62,391,2023-04-08,Shipped,541.42,Cheque,89,15,2023-04-13,16:58,2023-04-08,2023-04-09,2023-04-10,-109,391,-109,-109,-109,-109,-109,247,479,385,486,254,3,2,5,2,3,36.88,50.78,21.89,24.68,94.65,29.5,35.55,19.7,20.98,80.45,20,30,10,15,15,88.51,71.09,98.5,41.96,241.36,,
65e723db2b05f3456f8e3f63,392,2024-01-18,Delivered,307.47,Bank transfer,329,9,2024-01-19,6:17,2024-01-18,2024-01-19,2024-01-20,-108,392,-108,-108,-108,,,278,87,365,,,4,4,1,,,87.88,2.1,4.02,,,74.7,1.37,3.22,,,15,35,20,,,298.79,5.46,3.22,,,2024-01-21,2024-01-22
65e723db2b05f3456f8e3f64,393,2023-10-22,In preparation,277.42,PayPal,393,4,2023-10-25,19:48,2023-10-22,,,-107,393,-107,,,,,361,,,,,4,,,,,99.08,,,,,69.36,,,,,30,,,,,277.42,,,,,,
65e723db2b05f3456f8e3f65,394,2024-02-06,In delivery,222.47,PayPal,20,12,2024-02-11,0:25,2024-02-06,2024-02-07,2024-02-08,-106,394,-106,-106,-106,-106,-106,464,372,465,305,230,1,1,5,1,4,93.3,20.43,6.83,40.62,36.93,55.98,14.3,5.81,34.53,22.16,40,30,15,15,40,55.98,14.3,29.03,34.53,88.63,2024-02-09,
65e723db2b05f3456f8e3f66,395,2023-06-28,In shipment,529.81,Bank transfer,216,7,2023-07-04,17:19,2023-06-28,2023-06-29,,-105,395,-105,-105,,,,376,21,,,,5,2,,,,99.06,83.7,,,,84.2,54.41,,,,15,35,,,,421,108.81,,,,,
65e723db2b05f3456f8e3f67,396,2023-09-26,Delivered,0.97,Bank transfer,449,3,2023-10-01,13:41,2023-09-26,2023-09-27,2023-09-28,-104,396,-104,,,,,258,,,,,3,,,,,0.43,,,,,0.32,,,,,25,,,,,0.97,,,,,2023-09-29,2023-09-30
65e723db2b05f3456f8e3f68,397,2023-11-27,Shipped,32.35,Credit card,229,1,2023-12-02,4:55,2023-11-27,2023-11-28,2023-11-29,-103,397,-103,,,,,24,,,,,1,,,,,40.44,,,,,32.35,,,,,20,,,,,32.35,,,,,,
65e723db2b05f3456f8e3f69,398,2023-10-09,In delivery,261.42,PayPal,499,8,2023-10-11,18:40,2023-10-09,2023-10-10,2023-10-11,-102,398,-102,-102,-102,,,172,92,238,,,3,1,4,,,74.44,71.39,9.74,,,59.55,53.54,7.3,,,20,25,25,,,178.66,53.54,29.22,,,2023-10-12,
65e723db2b05f3456f8e3f6a,399,2023-05-20,In delivery,509.32,Cheque,117,12,2023-05-26,23:14,2023-05-20,2023-05-21,2023-05-22,-101,399,-101,-101,-101,,,104,67,385,,,5,5,2,,,97.26,10.75,21.89,,,87.53,6.45,19.7,,,10,40,10,,,437.67,32.25,39.4,,,2023-05-23,
65e723db2b05f3456f8e3f6b,400,2023-05-09,Shipped,520.64,PayPal,167,17,2023-05-15,12:17,2023-05-09,2023-05-10,2023-05-11,-100,400,-100,-100,-100,-100,-100,221,38,189,82,300,2,5,1,4,5,52.57,1.51,81.86,52.19,53.11,43.11,1.36,57.3,42.8,39.83,18,10,30,18,25,86.21,6.79,57.3,171.18,199.16,,
65e723db2b05f3456f8e3f6c,401,2023-09-21,Delivered,359.07,PayPal,58,22,2023-09-25,5:48,2023-09-21,2023-09-22,2023-09-23,-99,401,-99,-99,-99,-99,-99,61,179,369,132,214,5,3,4,5,5,29.76,22.9,25.6,1.66,26.62,25.3,18.32,12.8,1.33,23.96,15,20,50,20,10,126.48,54.96,51.2,6.64,119.79,2023-09-24,2023-09-25
65e723db2b05f3456f8e3f6d,402,2023-06-27,Shipped,511.9,Bank transfer,469,12,2023-07-03,9:19,2023-06-27,2023-06-28,2023-06-29,-98,402,-98,-98,-98,-98,,390,415,51,260,,3,1,3,5,,5.32,6.19,82.36,79.12,,3.99,5.57,65.89,59.34,,25,10,20,25,,11.97,5.57,197.66,296.7,,,
65e723db2b05f3456f8e3f6e,403,2024-02-26,Delivered,598.3,Cheque,353,15,2024-02-26,4:6,2024-02-26,2024-02-27,2024-02-28,-97,403,-97,-97,-97,-97,,468,39,271,222,,3,4,5,3,,73.12,20.73,77.55,5.33,,62.15,12.44,69.8,4.37,,15,40,10,18,,186.46,49.75,348.98,13.11,,2024-02-29,2024-03-01
